Student_ID,CGPA,Previous_Semester,Communication_Skills,Technical_Skills,Aptitude_Score,Projects_Completed,Internships,Certifications,Extracurricular_Activities,Backlogs,Soft_Skills,Programming_Skills,College_Tier,Stream,Placement,Package_LPA
STU00234,6.22,5.67,1.0,1.0,35.5,1,0,3,4.2,0,5.5,2.8,3,Computer Science,No,0.0
STU00235,9.57,8.82,6.3,7.1,69.4,5,3,6,7.1,0,10.0,4.7,1,Computer Science,Yes,18.0
STU00236,7.76,7.83,5.7,4.4,47.3,3,2,5,4.2,1,8.3,6.5,4,IT,Yes,16.12
STU00237,4.57,5.15,2.9,2.7,20.0,1,0,0,1.5,1,7.5,2.8,1,IT,No,0.0
STU00238,7.22,7.13,8.1,3.6,60.5,3,2,3,4.5,1,10.0,4.3,2,Mechanical,No,0.0
STU00239,6.21,5.46,5.2,3.7,20.0,4,1,2,6.6,1,9.4,6.2,3,Computer Science,No,0.0
STU00240,8.02,8.44,6.6,6.3,49.5,2,2,3,4.5,0,10.0,6.5,1,Civil,Yes,18.0
STU00241,6.05,6.89,1.8,1.1,26.3,4,1,2,1.0,0,5.3,3.5,4,Electronics,No,0.0
STU00242,6.86,6.54,4.3,3.7,50.6,3,0,1,5.0,0,7.2,5.5,3,Electronics,No,0.0
STU00243,7.61,7.37,4.8,4.2,28.6,0,2,5,1.0,0,6.2,7.2,2,Computer Science,No,0.0
STU00244,8.04,8.3,4.7,6.4,64.9,0,3,3,4.6,0,7.4,5.9,1,Computer Science,Yes,18.0
STU00245,5.56,6.37,2.6,3.1,46.4,1,0,0,1.0,1,6.6,6.2,3,IT,No,0.0
STU00246,6.6,6.34,2.0,3.2,27.2,2,1,1,2.2,0,8.2,5.4,4,Electronics,No,0.0
STU00247,6.43,5.76,2.6,2.1,47.7,3,2,2,5.7,1,8.0,5.9,2,Computer Science,No,0.0
STU00248,6.22,6.54,5.7,4.3,50.0,5,1,1,1.5,1,8.2,6.1,4,Civil,No,0.0
STU00249,9.12,9.52,6.5,6.5,78.2,2,4,3,3.6,0,8.9,7.4,2,Computer Science,Yes,18.0
STU00250,7.49,7.49,4.6,2.6,36.3,3,3,1,3.6,0,8.1,7.4,3,Electronics,No,0.0
STU00251,5.49,5.21,3.8,1.0,20.0,0,2,0,5.4,0,9.6,3.2,3,Electronics,No,0.0
STU00252,8.1,8.6,7.6,5.8,76.8,1,1,2,5.0,0,9.4,6.3,2,Mechanical,Yes,17.1
STU00253,9.55,9.81,7.0,5.5,60.5,6,4,8,5.5,0,9.4,6.4,4,IT,Yes,18.0
STU00254,8.24,7.86,6.8,7.7,53.6,5,3,5,3.1,0,9.5,6.5,4,Computer Science,Yes,16.1
STU00255,5.18,5.2,2.3,1.0,43.0,1,0,0,1.0,1,5.6,2.4,2,Computer Science,No,0.0
STU00256,6.42,5.74,3.6,3.3,31.3,0,1,3,5.8,0,9.0,5.1,3,Mechanical,No,0.0
STU00257,8.52,8.86,6.7,6.0,59.0,2,4,1,4.3,0,10.0,7.6,4,Electronics,Yes,17.48
STU00258,6.15,6.02,7.2,2.1,53.9,8,2,0,1.5,0,7.4,5.9,4,Electronics,No,0.0
STU00259,7.53,7.31,7.6,1.9,37.2,2,1,3,2.3,1,7.9,4.1,2,Mechanical,No,0.0
STU00260,7.93,7.91,6.6,5.3,51.4,3,3,3,3.7,0,10.0,7.5,3,Electronics,Yes,18.0
STU00261,5.89,5.91,4.3,1.8,27.6,2,0,0,5.0,1,9.1,3.7,3,Electronics,No,0.0
STU00262,6.93,7.38,7.0,4.1,40.2,1,1,1,2.7,0,10.0,5.4,3,Computer Science,No,0.0
STU00263,4.0,4.3,3.8,1.0,40.2,0,0,0,1.3,2,8.6,6.5,3,Electronics,No,0.0
STU00264,5.77,5.69,1.0,2.8,57.0,0,2,0,3.7,2,7.0,7.8,1,Mechanical,No,0.0
STU00265,6.7,7.08,3.2,5.5,50.7,0,2,0,1.4,2,3.6,7.2,3,Computer Science,No,0.0
STU00266,5.5,5.7,4.3,1.5,44.4,0,0,1,1.0,2,7.9,4.2,3,Computer Science,No,0.0
STU00267,8.96,8.75,3.9,5.8,71.7,6,4,1,1.9,0,5.8,9.1,3,Mechanical,Yes,18.0
STU00268,5.28,5.22,2.3,1.0,28.2,1,1,0,5.4,0,8.5,1.3,3,Computer Science,No,0.0
STU00269,6.47,6.4,3.5,3.1,48.6,0,1,2,1.0,0,5.4,3.9,2,Computer Science,No,0.0
STU00270,7.16,7.41,4.7,4.7,35.7,2,3,4,6.7,0,9.1,6.1,2,Mechanical,No,0.0
STU00271,8.73,8.55,6.0,5.5,52.3,3,3,1,6.1,0,10.0,4.7,2,Civil,Yes,18.0
STU00272,5.28,5.08,3.2,2.4,35.2,0,0,0,3.0,2,7.3,3.9,3,Electronics,No,0.0
STU00273,8.4,9.38,7.4,5.5,48.5,4,3,2,4.6,0,9.9,6.2,3,Mechanical,Yes,16.62
STU00274,7.01,7.48,4.6,2.4,34.8,2,1,1,4.7,0,7.1,5.1,3,Mechanical,No,0.0
STU00275,5.82,5.44,3.5,3.0,32.0,0,1,0,1.0,1,6.1,4.8,3,Electronics,No,0.0
STU00276,7.55,7.84,3.4,4.4,68.2,3,0,2,3.3,0,9.9,4.2,2,Computer Science,No,0.0
STU00277,7.24,7.3,6.7,4.4,70.6,1,1,2,6.1,0,10.0,5.5,2,Computer Science,No,0.0
STU00278,6.28,6.48,3.4,2.5,43.8,3,0,1,2.9,0,6.1,8.2,2,Computer Science,No,0.0
STU00279,7.08,7.15,3.4,3.3,57.6,1,2,4,3.1,0,7.5,6.0,2,Electronics,No,0.0
STU00280,6.54,7.13,5.0,3.6,39.6,3,1,2,7.1,3,9.8,4.7,2,Electronics,No,0.0
STU00281,7.14,7.31,4.0,3.9,26.3,2,0,3,3.5,0,7.5,4.0,3,Mechanical,No,0.0
STU00282,7.79,7.76,4.8,7.0,45.6,1,2,0,6.6,1,8.3,6.9,2,Computer Science,No,0.0
STU00283,8.9,9.42,6.9,7.2,61.5,3,4,4,5.8,0,10.0,6.6,2,IT,Yes,18.0
STU00284,5.51,5.63,3.3,2.9,39.8,2,2,0,3.1,0,7.1,4.9,4,Civil,No,0.0
STU00285,9.56,9.62,10.0,6.9,69.3,1,3,4,2.1,0,9.6,7.4,1,Mechanical,Yes,18.0
STU00286,4.66,4.82,3.0,1.0,27.9,0,0,0,2.6,3,8.0,2.2,4,Computer Science,No,0.0
STU00287,6.82,6.77,5.8,2.8,41.7,0,3,2,6.7,0,8.9,4.6,2,Mechanical,No,0.0
STU00288,7.71,7.71,2.7,4.1,59.8,0,3,6,8.4,0,10.0,3.6,3,IT,No,0.0
STU00289,7.34,7.05,4.0,4.1,36.4,1,3,4,5.6,0,9.1,4.1,3,Electronics,No,0.0
STU00290,6.25,5.87,2.8,3.1,53.6,0,1,0,1.0,1,3.7,4.7,4,Computer Science,No,0.0
STU00291,6.75,6.25,3.4,4.5,41.0,1,1,1,3.4,1,8.6,5.7,4,Electronics,No,0.0
STU00292,6.41,5.71,5.2,3.6,70.1,1,3,2,1.0,0,7.4,5.8,3,Computer Science,No,0.0
STU00293,6.29,5.85,6.0,4.5,40.5,1,1,1,2.8,1,7.8,5.7,3,Civil,No,0.0
STU00294,8.02,7.93,6.3,4.8,52.4,3,1,0,5.4,0,9.8,7.7,2,Computer Science,Yes,15.08
STU00295,7.43,7.48,5.0,4.8,46.7,3,3,1,4.7,0,10.0,6.4,3,IT,No,0.0
STU00296,6.17,6.03,3.4,3.4,37.7,1,1,1,1.1,0,6.7,6.9,3,IT,No,0.0
STU00297,8.08,6.9,7.5,5.6,65.9,4,3,7,4.4,0,10.0,5.2,4,Computer Science,Yes,15.36
STU00298,7.37,8.16,8.4,6.0,52.5,0,1,3,3.2,1,10.0,6.0,1,IT,Yes,17.77
STU00299,7.98,8.52,6.0,6.1,69.7,3,3,3,4.5,0,9.2,7.4,3,Mechanical,Yes,18.0
STU00300,7.76,7.98,7.0,3.3,61.7,3,2,5,4.3,0,9.3,4.2,3,Mechanical,Yes,16.01
STU00301,6.01,6.96,4.7,2.7,42.5,1,0,1,1.0,1,6.9,4.3,2,IT,No,0.0
STU00302,6.33,5.84,5.6,3.2,49.1,1,0,1,5.5,1,8.4,4.6,2,Computer Science,No,0.0
STU00303,7.9,8.84,4.0,7.7,71.6,4,1,2,7.8,0,9.7,7.3,4,Electronics,Yes,16.27
STU00304,7.73,7.25,4.9,4.5,63.7,3,1,4,5.6,0,10.0,7.0,2,Computer Science,Yes,17.65
STU00305,6.97,7.09,5.6,2.8,53.1,1,1,2,1.0,1,7.0,5.1,1,Computer Science,No,0.0
STU00306,7.14,6.5,6.9,4.7,56.2,3,3,2,4.9,0,9.6,6.6,4,IT,No,0.0
STU00307,8.53,8.54,5.0,6.4,48.4,2,4,6,1.8,0,9.6,6.2,4,Computer Science,Yes,18.0
STU00308,6.29,6.48,1.4,3.1,75.2,2,0,0,6.7,1,8.1,5.6,3,Computer Science,No,0.0
STU00309,7.66,7.58,4.8,4.5,61.6,1,1,2,7.7,0,10.0,3.9,4,Electronics,No,0.0
STU00310,6.76,7.12,6.3,4.9,55.6,4,2,2,2.5,1,9.7,6.3,3,IT,No,0.0
STU00311,6.74,6.79,2.4,2.7,47.6,2,2,4,1.2,1,5.6,5.6,1,Computer Science,No,0.0
STU00312,8.32,8.06,4.3,5.2,33.0,3,2,5,5.5,0,8.9,5.8,2,Civil,Yes,18.0
STU00313,7.99,7.71,6.0,4.6,54.7,4,4,1,5.5,0,10.0,5.9,2,Computer Science,Yes,18.0
STU00314,7.98,8.39,5.6,6.5,58.8,2,2,3,4.8,0,9.9,5.8,2,Electronics,Yes,17.41
STU00315,8.57,8.24,7.1,6.2,52.7,4,3,4,6.2,0,10.0,6.5,2,Mechanical,Yes,18.0
STU00316,7.03,7.49,3.2,2.8,40.3,2,3,0,3.4,0,5.7,5.8,4,Electronics,No,0.0
STU00317,7.82,8.43,5.2,3.8,52.5,3,3,2,1.4,0,7.4,3.7,2,Computer Science,No,0.0
STU00318,6.63,5.8,6.5,5.8,56.3,5,2,1,5.1,0,10.0,7.6,3,IT,Yes,16.93
STU00319,7.39,7.96,3.5,5.8,68.2,2,3,3,6.2,0,9.7,6.2,3,Civil,No,0.0
STU00320,6.84,7.87,7.1,4.8,50.8,2,1,2,1.0,0,9.0,5.3,3,Computer Science,No,0.0
STU00321,7.12,7.25,3.5,4.2,44.2,6,2,4,4.8,0,9.1,7.0,3,Mechanical,Yes,16.04
STU00322,7.71,8.01,6.8,6.7,51.3,4,2,6,7.8,0,10.0,6.1,4,IT,Yes,16.68
STU00323,6.02,6.54,3.7,1.5,43.4,3,1,0,3.3,1,7.5,4.8,2,Computer Science,No,0.0
STU00324,9.51,9.37,5.3,7.9,72.7,3,3,3,6.0,0,10.0,7.2,4,Computer Science,Yes,18.0
STU00325,5.79,5.88,3.3,2.0,45.5,2,0,2,1.8,2,6.9,3.6,2,Computer Science,No,0.0
STU00326,5.54,4.88,4.6,1.9,33.0,1,2,1,4.4,0,7.6,4.0,3,Computer Science,No,0.0
STU00327,8.39,8.46,6.1,6.5,67.5,3,2,3,4.8,0,9.0,7.6,2,Computer Science,Yes,17.53
STU00328,7.95,8.2,7.4,5.0,63.0,1,3,4,4.0,0,9.6,6.0,3,Computer Science,Yes,17.2
STU00329,7.75,8.01,7.8,4.4,51.3,2,3,4,4.1,1,10.0,5.3,3,Civil,No,0.0
STU00330,7.75,8.28,3.8,4.3,35.4,2,3,2,2.6,0,7.1,5.3,4,Mechanical,No,0.0
STU00331,6.99,6.6,3.1,1.6,39.3,4,1,2,2.8,0,6.6,3.8,2,Mechanical,No,0.0
STU00332,5.92,5.65,2.2,3.6,60.2,5,1,0,4.3,0,9.0,5.5,2,Mechanical,No,0.0
STU00333,7.09,8.04,3.7,2.9,30.4,3,0,1,2.8,1,7.1,4.7,1,Computer Science,No,0.0
STU00334,6.19,6.11,6.0,5.3,59.3,3,1,3,3.6,0,9.7,4.9,3,IT,No,0.0
STU00335,8.17,8.27,6.8,5.1,38.6,4,2,4,2.8,0,9.0,3.9,4,Computer Science,No,0.0
STU00336,6.82,6.79,4.0,5.4,39.3,1,1,1,1.5,0,6.9,4.7,3,Computer Science,No,0.0
STU00337,6.01,5.6,4.2,1.0,37.6,0,1,1,2.4,1,7.4,4.5,3,Civil,No,0.0
STU00338,6.61,7.42,6.8,4.4,68.3,3,0,1,4.6,1,7.8,6.9,4,Electronics,No,0.0
STU00339,7.5,7.24,8.3,5.8,54.3,2,3,2,1.0,0,7.2,7.8,2,Mechanical,Yes,18.0
STU00340,6.32,5.76,4.8,4.7,42.0,0,2,3,3.5,0,9.9,5.4,3,Electronics,No,0.0
STU00341,6.01,5.78,1.0,1.0,30.9,2,1,0,3.4,0,4.4,4.8,1,Computer Science,No,0.0
STU00342,7.29,6.29,5.7,3.5,58.6,1,1,6,3.3,0,8.1,4.9,2,Electronics,No,0.0
STU00343,7.29,6.96,6.6,5.0,46.2,2,1,3,6.5,0,9.9,3.2,2,Computer Science,No,0.0
STU00344,6.39,5.91,4.8,3.4,42.4,2,0,2,7.9,1,10.0,5.9,1,Computer Science,No,0.0
STU00345,6.43,6.74,5.6,3.7,41.1,2,1,2,5.6,0,7.6,3.8,1,Computer Science,No,0.0
STU00346,7.28,6.94,5.8,3.9,60.9,3,2,4,4.6,0,10.0,4.7,4,Computer Science,No,0.0
STU00347,5.26,5.7,1.8,3.8,45.2,1,1,0,2.6,2,7.5,6.9,4,Computer Science,No,0.0
STU00348,5.31,6.01,2.3,5.1,25.8,0,0,0,6.3,1,10.0,3.8,3,Mechanical,No,0.0
STU00349,6.14,6.53,3.8,3.1,35.6,1,1,2,2.9,0,8.5,2.4,2,Mechanical,No,0.0
STU00350,6.74,6.63,6.4,4.2,39.2,1,0,1,2.7,3,6.7,6.6,2,Electronics,No,0.0
STU00351,7.37,7.44,4.1,4.5,55.2,3,1,2,4.2,0,7.1,3.6,3,IT,No,0.0
STU00352,8.77,8.01,7.1,7.7,75.0,5,4,7,6.5,0,9.5,4.7,2,Computer Science,Yes,18.0
STU00353,8.03,7.96,6.3,6.2,60.6,5,4,4,3.0,0,5.9,5.6,2,Electronics,Yes,18.0
STU00354,6.81,6.38,7.2,2.5,22.2,4,1,5,3.1,0,9.5,5.4,4,IT,No,0.0
STU00355,6.98,7.33,4.9,3.2,59.0,4,3,1,5.5,0,9.8,6.2,1,Computer Science,Yes,16.05
STU00356,5.8,7.09,1.4,1.3,24.2,1,1,0,6.3,0,8.8,4.5,1,Electronics,No,0.0
STU00357,6.98,7.23,6.0,7.2,41.3,0,1,1,2.7,0,6.0,7.4,2,Electronics,No,0.0
STU00358,6.65,5.65,7.9,4.3,49.6,2,1,3,2.3,0,8.6,5.0,2,Computer Science,No,0.0
STU00359,7.39,7.21,6.4,3.8,52.1,3,1,2,3.8,0,8.7,7.1,2,Computer Science,No,0.0
STU00360,6.01,6.07,3.0,2.0,52.6,0,0,1,1.0,0,5.5,5.1,2,Computer Science,No,0.0
STU00361,7.62,7.66,3.9,5.7,47.6,2,3,2,1.8,0,5.7,5.5,2,Electronics,No,0.0
STU00362,8.84,8.47,5.0,7.3,53.1,5,4,7,4.8,0,9.4,7.8,2,Electronics,Yes,18.0
STU00363,6.87,6.99,7.9,4.8,45.2,2,0,1,5.5,0,10.0,8.3,1,Mechanical,Yes,14.38
STU00364,7.48,6.86,4.9,4.1,65.6,0,2,3,3.6,0,7.6,5.4,2,Electronics,Yes,12.16
STU00365,7.83,7.36,4.7,5.4,64.2,3,1,1,2.0,0,6.5,9.4,1,Electronics,Yes,18.0
STU00366,6.52,6.84,4.4,3.6,47.2,1,0,2,5.4,2,10.0,2.2,2,Computer Science,No,0.0
STU00367,7.27,6.76,4.7,3.2,68.1,1,3,2,1.6,0,6.3,4.1,1,IT,No,0.0
STU00368,7.02,7.29,7.4,2.9,63.9,1,1,1,1.0,0,7.8,3.7,2,Electronics,No,0.0
STU00369,7.12,6.44,3.6,4.6,60.4,0,2,0,2.2,0,5.5,3.8,2,IT,No,0.0
STU00370,6.07,6.95,6.0,3.1,28.4,0,0,1,3.0,3,10.0,3.2,3,Computer Science,No,0.0
STU00371,7.03,6.64,5.2,4.7,59.6,1,1,2,3.8,1,8.8,5.9,3,Civil,No,0.0
STU00372,7.6,7.49,7.3,5.7,52.4,4,3,3,3.1,0,10.0,6.2,2,Computer Science,Yes,17.99
STU00373,8.74,8.91,8.8,7.9,59.2,1,4,5,5.6,0,10.0,7.3,3,Electronics,Yes,18.0
STU00374,8.15,7.87,6.0,4.4,51.0,2,1,2,2.3,0,9.8,4.8,2,Computer Science,No,0.0
STU00375,9.58,9.65,6.6,7.9,68.6,4,4,7,5.5,0,10.0,7.3,2,Mechanical,Yes,18.0
STU00376,6.08,6.37,4.4,3.8,35.1,4,0,0,1.0,0,5.0,2.9,1,Electronics,No,0.0
STU00377,8.05,8.53,5.7,4.9,60.4,4,3,0,2.5,0,7.1,7.5,1,Civil,Yes,18.0
STU00378,7.22,7.62,2.7,4.4,49.7,1,2,0,2.4,1,5.6,7.4,3,Computer Science,No,0.0
STU00379,9.63,9.54,9.4,6.8,73.7,8,4,1,4.4,0,10.0,8.4,3,IT,Yes,16.94
STU00380,6.03,5.96,4.6,5.4,48.9,2,3,1,1.0,0,6.3,6.5,3,Mechanical,No,0.0
STU00381,5.99,7.16,2.4,2.9,38.4,2,1,0,5.6,1,8.5,3.7,2,Computer Science,No,0.0
STU00382,6.28,6.75,1.3,3.7,35.4,1,1,1,3.5,1,7.5,2.8,3,Mechanical,No,0.0
STU00383,4.45,4.0,1.0,1.0,20.0,0,0,0,1.0,2,5.1,3.2,4,Civil,No,0.0
STU00384,6.37,6.42,5.7,2.7,54.2,1,0,0,4.6,2,9.1,2.9,3,Computer Science,No,0.0
STU00385,6.09,5.92,3.3,1.3,43.7,1,2,0,2.1,1,6.6,5.6,3,Computer Science,No,0.0
STU00386,7.18,7.11,4.5,5.5,49.3,2,3,2,3.6,0,9.2,7.4,3,Mechanical,No,0.0
STU00387,7.41,6.8,6.1,5.4,67.3,2,3,1,7.3,0,10.0,7.4,2,Civil,Yes,15.88
STU00388,9.25,9.04,6.0,6.3,52.5,1,4,5,6.1,0,10.0,5.1,4,Computer Science,Yes,17.6
STU00389,8.14,9.05,6.7,4.3,59.8,1,3,2,3.2,0,8.4,5.0,3,Civil,No,0.0
STU00390,6.31,6.6,4.6,3.4,32.9,0,2,2,3.9,3,8.9,6.3,3,Electronics,No,0.0
STU00391,5.92,4.67,4.0,2.1,49.2,0,1,1,5.0,0,9.4,3.2,4,Civil,No,0.0
STU00392,7.59,8.2,3.1,4.4,28.0,1,2,4,4.0,0,6.8,4.8,2,Computer Science,No,0.0
STU00393,5.42,5.96,2.5,1.0,47.0,0,0,0,1.7,2,6.5,4.6,1,Computer Science,No,0.0
STU00394,9.2,9.02,7.7,6.9,76.8,7,4,2,4.3,0,10.0,7.8,1,Computer Science,Yes,18.0
STU00395,8.42,8.78,5.1,6.0,50.3,1,2,3,7.2,0,10.0,5.1,4,Electronics,No,0.0
STU00396,6.44,6.01,6.4,4.6,46.3,2,1,1,1.8,2,8.5,6.2,1,Electronics,No,0.0
STU00397,4.94,4.7,6.9,1.3,22.7,1,0,0,2.1,1,7.9,5.3,3,Computer Science,No,0.0
STU00398,8.62,9.37,7.3,5.5,68.1,3,4,5,6.0,0,10.0,7.0,4,Computer Science,Yes,18.0
STU00399,6.86,6.72,7.1,2.0,58.7,4,2,1,6.0,2,10.0,5.7,3,Mechanical,No,0.0
STU00400,8.49,7.56,7.3,7.1,49.9,4,3,2,1.9,0,8.0,8.1,2,Computer Science,Yes,18.0
STU00401,5.09,5.06,2.7,2.8,20.0,1,0,0,2.7,0,6.0,5.9,3,Computer Science,No,0.0
STU00402,6.28,6.24,4.7,3.2,57.4,0,1,2,3.3,1,7.3,5.8,4,Electronics,No,0.0
STU00403,7.01,7.61,8.0,2.4,73.4,3,2,1,4.1,0,10.0,3.1,1,Mechanical,No,0.0
STU00404,7.06,7.07,4.3,2.6,56.4,3,0,2,4.7,1,9.4,5.2,3,IT,No,0.0
STU00405,6.46,6.25,3.0,2.7,52.5,2,1,1,3.1,0,8.2,4.2,3,Computer Science,No,0.0
STU00406,7.75,8.27,3.9,6.1,52.0,4,1,4,3.6,0,7.4,7.0,3,Computer Science,No,0.0
STU00407,5.72,5.78,3.6,2.8,41.9,2,1,2,1.0,0,5.1,6.9,2,IT,No,0.0
STU00408,6.83,6.45,3.4,2.0,52.8,1,2,3,1.1,0,5.6,5.5,1,IT,No,0.0
STU00409,7.14,7.72,7.6,4.7,48.9,0,1,1,4.6,0,9.3,3.4,1,Computer Science,No,0.0
STU00410,7.62,7.72,5.8,3.7,71.2,2,3,1,1.1,0,6.6,4.2,3,Civil,No,0.0
STU00411,7.85,7.85,7.1,4.4,58.9,4,3,4,4.5,1,9.4,5.6,3,Electronics,Yes,18.0
STU00412,5.65,5.74,3.5,3.5,42.9,0,0,0,4.2,0,7.3,5.4,2,Mechanical,No,0.0
STU00413,5.16,4.62,1.8,2.7,33.3,0,0,0,3.7,1,6.2,4.9,2,IT,No,0.0
STU00414,8.53,8.27,4.3,7.1,61.5,4,2,2,9.1,0,10.0,9.0,3,Computer Science,Yes,16.03
STU00415,7.4,7.4,4.0,4.5,67.8,3,2,3,1.6,0,5.6,7.0,1,Computer Science,Yes,18.0
STU00416,6.1,6.0,4.8,4.0,44.6,1,2,2,2.9,0,7.7,4.1,3,Civil,No,0.0
STU00417,8.86,9.5,7.3,5.5,66.9,4,3,3,4.7,0,8.9,6.2,2,Civil,Yes,18.0
STU00418,7.14,7.25,6.0,3.9,53.3,3,2,1,6.6,0,10.0,6.5,2,Computer Science,Yes,15.88
STU00419,8.42,8.85,3.9,5.3,57.0,1,2,3,5.4,0,8.0,6.8,2,Electronics,Yes,18.0
STU00420,7.08,7.08,5.1,4.1,33.7,1,1,1,3.2,0,7.8,7.2,2,Computer Science,No,0.0
STU00421,9.47,10.0,5.4,5.4,88.6,2,4,5,6.5,0,10.0,9.4,2,Electronics,Yes,18.0
STU00422,9.11,9.31,7.3,6.3,79.7,3,3,0,4.7,0,10.0,7.1,2,Mechanical,Yes,18.0
STU00423,6.7,6.71,5.5,5.4,62.6,0,2,1,2.1,0,6.2,6.5,3,Computer Science,No,0.0
STU00424,8.17,8.16,4.2,4.1,46.5,4,3,3,3.1,0,7.9,8.0,4,Computer Science,Yes,15.71
STU00425,7.77,7.29,7.1,3.3,73.5,3,2,3,3.9,0,7.9,5.3,1,Mechanical,Yes,16.64
STU00426,8.64,8.89,9.8,4.5,86.7,6,3,1,5.6,0,10.0,7.0,1,Computer Science,Yes,18.0
STU00427,5.84,5.82,5.3,5.8,53.3,3,0,1,1.0,3,4.5,5.1,4,Civil,No,0.0
STU00428,7.82,7.57,5.4,5.5,76.3,3,3,3,5.4,0,9.3,7.2,3,Computer Science,Yes,18.0
STU00429,8.27,8.82,5.5,5.2,69.7,0,3,6,3.3,0,7.1,5.5,1,Electronics,Yes,18.0
STU00430,4.89,4.26,3.0,1.5,23.0,1,0,0,1.0,1,5.8,4.3,3,Computer Science,No,0.0
STU00431,5.58,5.37,2.7,2.6,44.7,2,0,0,5.0,2,6.7,4.7,3,Mechanical,No,0.0
STU00432,4.55,5.06,3.4,1.0,20.0,0,0,0,1.0,0,7.1,1.0,2,Electronics,No,0.0
STU00433,6.68,6.84,3.0,3.0,40.3,4,1,0,6.4,0,8.6,5.5,3,Civil,No,0.0
STU00434,7.86,7.84,2.9,4.8,60.7,2,2,2,6.0,0,6.4,5.5,2,Electronics,No,0.0
STU00435,8.8,8.93,6.8,5.3,66.6,2,4,1,6.5,0,10.0,3.7,1,Electronics,Yes,17.13
STU00436,7.09,7.18,5.1,3.6,56.3,2,3,0,3.8,0,8.8,5.1,2,Civil,No,0.0
STU00437,8.95,8.19,5.7,6.8,44.1,2,4,6,6.0,0,10.0,5.7,2,Mechanical,Yes,18.0
STU00438,5.34,5.17,1.7,1.0,34.9,3,0,2,1.0,2,4.4,3.7,3,Mechanical,No,0.0
STU00439,4.96,5.77,3.8,4.7,40.3,0,0,0,1.9,4,7.1,3.9,1,Mechanical,No,0.0
STU00440,6.93,6.6,3.5,4.8,58.4,2,2,5,4.5,0,7.8,6.8,3,Electronics,No,0.0
STU00441,7.46,7.3,5.2,3.0,63.4,2,2,1,6.3,0,9.5,3.5,3,Computer Science,No,0.0
STU00442,6.96,6.69,7.6,1.0,52.7,1,1,2,1.5,1,8.7,3.7,4,Mechanical,No,0.0
STU00443,4.52,4.48,4.0,1.0,25.6,1,0,0,1.5,0,5.8,4.9,4,Computer Science,No,0.0
STU00444,6.89,6.6,2.9,4.7,55.1,2,3,4,4.1,1,6.4,4.9,3,Electronics,No,0.0
STU00445,5.43,5.67,1.8,2.7,33.8,1,0,0,3.7,2,7.0,4.0,3,IT,No,0.0
STU00446,7.8,7.9,5.9,4.8,67.2,2,2,8,4.7,1,9.5,5.0,2,IT,Yes,17.83
STU00447,7.44,7.83,3.3,3.8,58.6,2,3,4,1.0,0,5.4,3.8,2,Electronics,No,0.0
STU00448,5.87,5.34,1.1,1.6,40.2,1,0,0,2.3,1,5.8,3.3,2,Computer Science,No,0.0
STU00449,6.38,6.21,5.3,2.8,35.8,3,3,2,3.3,0,9.9,6.7,2,Electronics,No,0.0
STU00450,5.73,5.62,4.5,1.3,53.3,1,0,0,2.7,2,10.0,5.1,3,Electronics,No,0.0
STU00451,6.92,7.15,5.6,3.4,56.1,0,3,3,2.2,0,7.6,3.2,4,Civil,No,0.0
STU00452,8.15,7.75,6.3,7.0,84.4,8,2,4,4.0,0,9.1,9.5,2,Computer Science,Yes,18.0
STU00453,5.82,6.28,4.0,1.7,46.9,0,1,0,5.2,0,8.2,3.7,2,Mechanical,No,0.0
STU00454,7.6,8.19,4.5,5.5,62.1,1,1,3,9.1,1,10.0,5.8,2,Computer Science,No,0.0
STU00455,6.36,5.87,5.3,4.1,27.3,0,1,2,1.1,1,9.2,6.6,2,Electronics,No,0.0
STU00456,6.05,5.8,6.5,1.6,46.1,0,1,1,3.4,1,7.7,4.3,2,Computer Science,No,0.0
STU00457,6.87,6.6,4.1,2.8,45.2,5,3,3,4.2,0,7.3,5.2,3,Electronics,No,0.0
STU00458,5.76,7.08,2.5,3.8,50.0,3,0,1,4.5,1,6.5,4.5,4,Mechanical,No,0.0
STU00459,6.34,6.13,2.8,2.1,48.7,2,1,4,4.2,2,8.3,3.7,2,Electronics,No,0.0
STU00460,5.56,6.4,2.5,2.2,50.3,0,1,1,3.6,2,7.7,3.4,2,Electronics,No,0.0
STU00461,9.36,8.73,7.2,9.3,94.5,3,3,5,5.6,0,10.0,5.1,3,Mechanical,Yes,18.0
STU00462,7.04,6.55,1.8,5.2,40.7,2,0,4,4.7,0,7.3,6.0,3,Mechanical,No,0.0
STU00463,6.16,5.82,5.0,3.1,54.6,4,1,0,1.7,0,7.2,5.5,4,Electronics,No,0.0
STU00464,7.26,6.84,6.2,5.3,60.3,2,3,1,4.7,0,9.3,8.6,4,Civil,Yes,15.46
STU00465,6.87,6.74,2.2,3.8,72.7,0,2,3,4.6,0,5.2,6.2,3,Mechanical,No,0.0
STU00466,6.73,6.38,3.3,4.9,56.3,3,1,1,2.1,0,6.9,4.6,1,Computer Science,No,0.0
STU00467,7.74,7.33,5.7,2.4,63.1,4,3,3,4.6,0,9.5,6.6,2,Electronics,Yes,18.0
STU00468,7.91,8.49,5.5,4.9,67.5,0,1,4,1.2,0,6.9,7.4,3,Computer Science,No,0.0
STU00469,6.36,6.97,5.3,1.0,55.9,1,1,3,1.4,0,8.1,2.8,2,Civil,No,0.0
